Comune;Provincia;Nome;Descrizione;Scheda;Immagine;Descrizione immagine;Sottofamiglia;Indirizzo;Localita;Redazione locale;Data di esportazione;Latitudine;Longitudine
GAGGIO MONTANO;CITTA' METROPOLITANA DI BOLOGNA;Torre del Guanella;Questa antichissima costruzione è uscita dal cataclisma dell'ultima guerra mondiale disastrosamente. Numerosi sono gli elementi che estimoniano la qualità del complesso: portali e finestre (oggi murati) ed uno STEMMA in cui due mani si stringono. Oggi resta la TORRE in condizioni tali da ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5446;;;CASTELLI, TORRI, CAMPANILI;località Monte Castello - 40030 Gaggio Montano BO;;Appennino Bolognese;42128;;
GAGGIO MONTANO;CITTA' METROPOLITANA DI BOLOGNA;Torre di Montefrasco;La Torre di Montefrasco è stata recentemente restaurata. Presenta diversi elementi architettonici di rilievo fra i quali alcuni PORTALI posti su piani diversi, finestre, feritoie ed un elegante cornicione sottogronda a dente di sega sormontato da una piccola finestrina a sesto acuto.;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5461;;;CASTELLI, TORRI, CAMPANILI;Fraz. Rocca Pitigliana - 40040 Gaggio Montano BO;;Appennino Bolognese;42128;44.23621;11.006817
GALLIERA;CITTA' METROPOLITANA DI BOLOGNA;Canale Emiliano-Romagnolo;Ultima grande opera idraulica in mille anni di storia di governo delle acque, con la missione primaria dell'irrigazione...;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/29731RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/Impianto_sollevamento_Crevenzosa_Galliera_CER.jpg;Canale Emiliano-Romagnolo;FONTANE, PONTI, CANALI;Via Coronella, 46/48 ? 40015 Galliera (BO);;Pianura Bolognese;42083;;
GALLIERA;CITTA' METROPOLITANA DI BOLOGNA;Palazzo Bonora;La residenza della famiglia di imprenditori agrari che per decenni gestirono il patrimonio terriero del Ducato napoleonico di Galliera...;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/29701RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/palazzo_Bonora_Galliera.jpg;Palazzo Bonora;VILLE , DIMORE, TEATRI STORICI;Piazza Eroi della Libertà, 1 - 40015 Galliera (BO);;Pianura Bolognese;42083;;
GALLIERA;CITTA' METROPOLITANA DI BOLOGNA;Torre di Galliera;Elemento del sistema di fortificazioni che il Comune di Bologna alla fine del XII secolo costruì sui confini col territorio estense...;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/29721RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/Torre_di_Galliera.jpg;Torre di Galliera;CASTELLI, TORRI, CAMPANILI;Via Barchetta - 40015 Galliera (BO);;Pianura Bolognese;42083;;
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Chiesa della Beata Vergine del Rosario;Fino al 1965 il paese di Molino del Pallone era sotto la parrocchia di Boschi pertanto, per rendere più agevole agli abitanti di Molino del Pallone di soddisfare le loro necessità religiose, il parroco progettò la costruzione dell'Oratorio che venne dedicatoall Beata Vergine del Rosario. Fu ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5309;;;CHIESE, PIEVI, BATTISTERI;località Molino del Pallone, 120 - 40030 Granaglione BO;;Appennino Bolognese;42128;;
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Lorenzo Martire;Nella parte alta del paese sorge la Chiesa parrocchiale, dedicata a San Lorenzo Martire, menzionata fin dal XIV secolo, completamente ricostruita nel 1707 e restaurata nel 1962. All'interno vi si trova un pregevole altare di pietra scolpita con al centro, in rilievo, una croce ed ai lati i ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5311;;;CHIESE, PIEVI, BATTISTERI;Via Chiesa - 40030 Granaglione BO;;Appennino Bolognese;42128;44.118168;11.027329
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Nicolo';La Chiesa parrocchiale dedicata a San Nicolò di Granaglione è di origine medievale ma venne riedificata nel Settecento, con campanile dei primi dell'Ottocento. L'edificio venne riedificato sui resti di una chiesa precedente, a cui appartenevano le colonne di macigno del portico che chiude un ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5299;;;CHIESE, PIEVI, BATTISTERI;Granaglione;;Appennino Bolognese;42128;44.116699;10.960142
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Monumento ai caduti;A Biagioni il 25 aprile 1974 sul piazzale prospiciente la chiesa seicentesca, è stato eretto un Monumento ai caduri della Resistenza tosco-emiliana, dedicato da 17 comuni dell'Appennino Tosco Emiliano. Fu realizzato dallo scultore Vincenzo Gaetaniello e dell'architetto Giovanni Gaetaniello. ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5314;;;OPERE ARTISTICHE;località Biagioni - 40030 Granaglione BO;;Appennino Bolognese;42128;;
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Mulino di Randaragna;Tradizionale mulino a ruota orizzontale a palmeti è funzionante ad acqua, in uso fino a tempi recenti per la macinazione per conto terzi di castagne secche e cereali. E' gestito dal Consorzio Castanicoltori di Granaglione per la macinazione delle castagne secche. E' ancora funzionante.;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5310;;;CASE COLONICHE, MULINI;Fraz. Molino Del Pallone - 40030 Granaglione BO;;Appennino Bolognese;42128;44.116699;10.960142
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Pieve dei Santi Pietro, Procolo e Giovanni Battista;"A valle del borgo sorge l'antica Pieve dedicata ai Santi Pietro, Procolo e Giovanni Battista, nota anticamente con il nome di ""Succida"", menzionata per la prima volta nell'anno 1020, ma fondata probabilmente fra il V e il VI sec. d.C. Questa Pieve rappresentò un importante centro civile ed ...";http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5312;;;CHIESE, PIEVI, BATTISTERI;Via Pieve, 263 - 40030 Granaglione BO;;Appennino Bolognese;42128;44.162514;11.037928
GRANAGLIONE;CITTA' METROPOLITANA DI BOLOGNA;Santuario della Madonna di Calvigi;L'architettura di questo luogo risulta moderna, perché l'edificio sacro fu in gran parte rifatto nei primi anni del XX secolo, su ispirazione delle tradizionali costruzioni neoclassiche, valendosi del sasso locale intonacato. Più che il suo valore architettonico e artistico, questo santuario ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5306;;;ABBAZIE, MONASTERI, SANTUARI;località Calvigi - 40030 Granaglione BO;;Appennino Bolognese;42128;44.107956;10.96045
GRANAROLO DELL'EMILIA;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Vitale;Sorta su un edificio trecentesco, conserva un San Girolamo attribuito al Guercino e affreschi di Elisabetta Sirani...;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/30201RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/esterno-chiesa-San_Vitale_sq.jpg;Chiesa di San Vitale;CHIESE, PIEVI, BATTISTERI;Via San Donato, 173 - 40057 Granarolo dell'Emilia (BO);;Pianura Bolognese;42083;;
GRANAROLO DELL'EMILIA;CITTA' METROPOLITANA DI BOLOGNA;Villa Amelia Sapori;Villa con antica conserva, una struttura di refrigerazione per prodotti alimentari e, poco distante, l'antica torre piccionaia....;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/30221RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/Villa_Fibbia_e_torre_piccionaia_Comune_Granarolo_square.jpg;Villa Amelia Sapori;VILLE , DIMORE, TEATRI STORICI;Località Fibbia - 40057 Granarolo dell'Emilia (BO);;Pianura Bolognese;42083;;
GRANAROLO DELL'EMILIA;CITTA' METROPOLITANA DI BOLOGNA;Villa Bassi;Villa seicentesca, detta anche del Marchesino, situata lungo la via San Donato...;http://turismoinpianura.cittametropolitana.bo.it//Engine/RAServePG.php/P/30211RTP0400/L/0;http://turismoinpianura.cittametropolitana.bo.it//Immagini/Arte_Cultura/billa_bassi_cassa_risparmio_square.jpeg;Villa Bassi;VILLE , DIMORE, TEATRI STORICI;Via San Donato, 130 - 40057 Granarolo dell'Emilia (BO);;Pianura Bolognese;42083;;
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Borgo La Scola;La Scòla è un complesso di case-torri dei secoli XV e XVI, raccordate da archi passanti, alcune delle quali rispecchiano l'influenza di un linguaggio architettonico colto. All'ingresso di levante, si trova la cosiddetta edicola, di SAN ROCCO che è in realtà una mestà eretta nel sec XV sec. ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5096;;;BORGHI;La Scòla - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;;
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Centro di Documentazione Giorgio Morandi;"Il Centro di Documentazione è composto da tre strutture: la casa-museo ""Giorgio Morandi"", la Biblioteca, la donazione dell'allieva di G. Morandi, NORMA MASCELLANI, di 22 oli e 4 acquaforti Il Centro, ora attivo presso la Biblioteca comunale, troverà in breve la sua definitiva sede proprio in ...";http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5092;http://www.appenninobolognese.net/ar77/BMP/updPhoto/centromorandi.jpg;Centro di Documentazione Giorgio Morandi;MUSEI, GALLERIE;località Campiario, 112/c - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Giovanni Battista;"Nella chiesa dedicata a San Giovanni Battista era conservata una tavola tardogotica rappresentante la ""Madonna conl Bambino"" attribuita a Lippo di Dalmasio, uno dei maggiori pittori devozionali bolognesi del 1300, allievo di Lorenzo Monaco (attualmente conservato nella Pinacoteca Nazionale di ...";http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5214;;;CHIESE, PIEVI, BATTISTERI;Fraz. Tavernola - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Lorenzo Martire;All'interno della chiesa di San Lorenzo Martire è conservata una TELA con i SANTI LORENZO, GIOVANNI, BATTISTA E STEFANO della scuola di Francesco ALBANI. Il campanile risale ai primi anni del 1500 e presenta capitelli del periodo protoromanico provenienti probabilmente dalla chiesa precedente.;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5098;;;CHIESE, PIEVI, BATTISTERI;Fraz. Vimignano - Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Michele e San Pietro;;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5145;;;CHIESE, PIEVI, BATTISTERI;Fraz. Salvaro - Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Savino;;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5132;;;CHIESE, PIEVI, BATTISTERI;Fraz. Monteacuto Ragazza - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.229874;11.137486
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Sebastiano;Presso la canonica della chiesa è in corso di allestimento il Museo di Arte Sacra locale.;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5141;;;CHIESE, PIEVI, BATTISTERI;Fraz. Tudiano - Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Monumento agli Scalpellini;;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5135;;;ARCHITETTURA MODERNA;Piazza Campolo - loc. Campolo - 40040 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Oratorio di Santa Caterina d'Alessandria;L'origine duecentesca lo attribuisce ad ex voto crociato ad imitazione del Santuario del Sinai. L' interno, suddiviso in due campate, è coperto da volte a crociera e decorato da affreschi quattrocenteschi di cui non si conosce con esattezza l'autore, rappresentanti Santa Caterina, la ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5211;;;CAPPELLE, ORATORI, TABERNACOLI;Fraz. Vimignano - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Oratorio di Tudiano;L'Oratorio di Tudiano ha un piccolo campanile a vela risalente al XII secolo, presenta un interessante affresco quattrocentesco raffigurante la Madonna con il Bambino. Si tratta di uno dei pochi esempi superstiti di una chiesa parrocchiale medievale di chiara struttura romanica con una piccola ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5142;;;CAPPELLE, ORATORI, TABERNACOLI;Fraz. Tudiano - Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Parrocchia di San Michele Arcangelo;Su prenotazione è possibile visitare la sala mostre d'arte sacra presso la canonica.;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5069;;;CHIESE, PIEVI, BATTISTERI;Via Roma, 74 - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.25811;11.155488
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Parrocchia di Santa Giustina;"La chiesa è dedicata a Santa Giustina ed è nominata fin dal 1300 ma fu ricostruita fra il 1873 e il 1880. All'interno è da ammirare una pregevole tela raffigurante ""Santa Giustina con i Santi Carlo Borromeo e Antonio da Padova"".";http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5089;;;CHIESE, PIEVI, BATTISTERI;Fraz. Pian Di Setta - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
GRIZZANA MORANDI;CITTA' METROPOLITANA DI BOLOGNA;Santuario di Santa Maria della Consolazione;Il Santuario dedicato a Santa Maria della Consolazione venne costruito nel XIII sec. sui resti di una chiesa, forse di età pagana, donata nel 1054 dal vescovo Adalfredo ai canonici di San Pietro di Bologna, distrutta nel 1240 dai ghibellini legati a Federico II. L'attuale santuario, ...;http://www.appenninobolognese.net/apbo/index.cfm?event=scheda&qpTemaID=11&qpNEWS_ID=5120;;;ABBAZIE, MONASTERI, SANTUARI;Fraz. Vimignano - 40030 Grizzana Morandi BO;;Appennino Bolognese;42128;44.257629;11.152564
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Basilica Cattedrale di San Cassiano Martire;Venne edificata fra la fine del XII e l'inizio del XIII secolo, subendo poi nel tempo diversi ammodernamenti fino alle profonde ristrutturazioni del XVIII secolo.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42471RTI0400/L/0;http://turismoimolese.cittametropolitana.bo.it//Immagini/Arte_Cultura/BasilicaSanCassianoPiccola.jpg;Basilica Cattedrale di San Cassiano Martire;ABBAZIE, MONASTERI, SANTUARI;piazza Duomo, 10 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Basilica Santuario della Beata Vergine del Piratello;I Signori di Imola Girolamo e Caterina Riario promossero la costruzione del Santuario che fu iniziato nel 1491, e subito attrasse un gran numero di pellegrini.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42481RTI0400/L/0;http://turismoimolese.cittametropolitana.bo.it//Immagini/Arte_Cultura/BasilicaPiratelloPiccola.jpg;Basilica Santuario della Beata Vergine del Piratello;ABBAZIE, MONASTERI, SANTUARI;via Emila Ponente 27 - Località Piratello, 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Bastioni di Port'Appia;La porta era situata all'imbocco di Via Appia e permetteva l'ingresso nel centro storico da nord. Visibili oggigiorno solo i bastioni che la affiancavano.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42851RTI0400/L/0;http://turismoimolese.cittametropolitana.bo.it//Immagini/Arte_Cultura/PortaAppiaPiccola.jpg;Bastioni di Port'Appia;ARCHI, PORTE, MURA, PORTICI;via Appia angolo Via Galeati - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Casa dei Conti della Bordella poi Gandolfi;"Il palazzo fu edificato nel 1478; venne acquistato dai Conti della Bordella che lo ristrutturarono nel 1526. Si presenta come un edificio di primo stile rinascimentale, con bifore al primo piano ornate di cornici in arenaria, e pietra a vista.";http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42621RTI0400/L/0;;;VILLE , DIMORE, TEATRI STORICI;via dei Mille, 26 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Casa della Volpe;Fu costruito nella seconda metà del '400 dalla famiglia Della Volpe, nel 1474 vi nacque Taddeo, famoso capitano generale della milizia della Repubblica di Venezia.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42601RTI0400/L/0;;;VILLE , DIMORE, TEATRI STORICI;via Don Bughetti, 1 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Casa Rimbaldi;La casa appartenne alla famiglia di Benvenuto da Imola, celebre commentatore di Dante.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42611RTI0400/L/0;;;VILLE , DIMORE, TEATRI STORICI;via Emilia, 29 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Casa Vacchi Suzzi (ex Chiesa dei Ss. Donato e Paolo);Anticamente abbazia benedettina, la chiesa dei SS. Donato e Paolo occupava nel 1195 la zona fra le attuali via Mazzini, via Emilia, via XX Settembre e piazza Gramsci.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42631RTI0400/L/0;;;VILLE , DIMORE, TEATRI STORICI;via Emila angolo via Mazzini - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Chiesa dei Santi Nicolò e Domenico;La chiesa è parte del complesso conventuale omonimo, ora Museo di San Domenico e si affaccia con l'abside sui giardini pubblici Rambaldi, costituendo uno degli angoli più suggestivi della città.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42501RTI0400/L/0;http://turismoimolese.cittametropolitana.bo.it//Immagini/Arte_Cultura/ChiesaNicoloDomenicoPiccola.jpg;Chiesa dei Santi Nicolò e Domenico;CHIESE, PIEVI, BATTISTERI;via Quarto, 5 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Giacomo Maggiore del Carmine;La chiesa è parte del Complesso del Carmine legato alla storia dell'Ordine Carmelitano, presente nell'attuale sito già nel '300 con una piccola chiesa e un convento.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42511RTI0400/L/0;;;CHIESE, PIEVI, BATTISTERI;via Emilia, 32 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Giovanni Battista Vecchio;La storia della Chiesa è legata all'ordine Gerosolimitano di San Giovanni di Malta, che si era esteso in tutta Europa nel XII secolo con finalità ospedaliere. La Chiesa costituiva l'antica canonica dell'Ospedale Gerosolimitano.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42521RTI0400/L/0;;;CHIESE, PIEVI, BATTISTERI;via Callegherie, 60 - 40026 Imola (BO);;Area Imolese;42086;;
IMOLA;CITTA' METROPOLITANA DI BOLOGNA;Chiesa di San Michele e Convento dell'Osservanza;La Chiesa è inserita nel complesso dell'Osservanza, che comprende anche il Santuario della Beata Vergine delle Grazie, e che prende il nome dai frati minori Osservanti, stabilitisi ad Imola nel XV secolo.;http://turismoimolese.cittametropolitana.bo.it//Engine/RAServePG.php/P/42531RTI0400/L/0;http://turismoimolese.cittametropolitana.bo.it//Immagini/Arte_Cultura/ChiesaSanMichelePiccola.jpg;Chiesa di San Michele e Convento dell'Osservanza;CHIESE, PIEVI, BATTISTERI;via Venturini, 2 - 40026 Imola (BO);;Area Imolese;42086;;
